,变电站名称,区域,子区域,x,y,容量（kVA）,相数
19897,UDT14850,GSO,urban-suburban,603185.81,3994276.61,25.0,1
19898,UDT14851,GSO,urban-suburban,600876.76,3991960.25,75.0,3
19899,UDT14852,GSO,urban-suburban,610100.25,3992132.35,25.0,1
19900,UDT14853,GSO,urban-suburban,606813.32,3992909.06,25.0,1
19901,UDT14854,GSO,urban-suburban,608414.91,3992886.55,300.0,3
19902,UDT14855,GSO,urban-suburban,604124.89,3993759.81,25.0,1
19903,UDT14856,GSO,urban-suburban,600687.72,3992487.92,75.0,3
19904,UDT14857,GSO,urban-suburban,600207.97,3992591.71,50.0,1
19905,UDT14858,GSO,urban-suburban,602607.12,3992331.76,25.0,1
19906,UDT14859,GSO,urban-suburban,603731.34,3994014.09,25.0,1
19907,UDT14860,GSO,urban-suburban,597757.46,3990317.15,25.0,1
19908,UDT14861,GSO,urban-suburban,609941.71,3992848.36,25.0,1
19909,UDT14862,GSO,urban-suburban,600615.62,3991374.83,75.0,3
19910,UDT14863,GSO,urban-suburban,611651.27,3991107.2,25.0,1
19911,UDT14864,GSO,urban-suburban,600165.99,3993949.19,25.0,1
19912,UDT14865,GSO,urban-suburban,601838.46,3993401.14,25.0,1
19913,UDT14866,GSO,urban-suburban,610279.04,3991739.12,50.0,1
19914,UDT14867,GSO,urban-suburban,610402.55,3994559.28,75.0,1
19915,UDT14868,GSO,urban-suburban,606618.95,3991753.11,75.0,3
19916,UDT14869,GSO,urban-suburban,606226.25,3992337.52,25.0,1
19917,UDT14870,GSO,urban-suburban,603235.23,3992701.39,25.0,1
19918,UDT14871,GSO,urban-suburban,598570.44,3992314.37,25.0,1
19919,UDT14872,GSO,urban-suburban,601822.45,3994054.09,25.0,1
19920,UDT14873,GSO,urban-suburban,598992.57,3992133.17,75.0,3
19921,UDT14874,GSO,urban-suburban,613234.09,3991908.48,75.0,3
19922,UDT14875,GSO,urban-suburban,605318.43,3993608.62,25.0,1
19923,UDT14876,GSO,urban-suburban,600937.47,3992203.02,75.0,3
19924,UDT14877,GSO,urban-suburban,600571.05,3992014.5,50.0,1
19925,UDT14878,GSO,urban-suburban,606455.31,3994001.15,25.0,1
19926,UDT14879,GSO,urban-suburban,603364.09,3994060.98,25.0,1
19927,UDT14880,GSO,urban-suburban,609876.92,3993634.01,150.0,3
19928,UDT14881,GSO,urban-suburban,604379.12,3992833.98,150.0,3
19929,UDT14882,GSO,urban-suburban,603971.85,3992053.35,25.0,1
19930,UDT14883,GSO,urban-suburban,600676.63,3991480.24,300.0,3
19931,UDT14884,GSO,urban-suburban,610507.74,3992635.58,75.0,3
19932,UDT14885,GSO,urban-suburban,612946.49,3993782.08,75.0,3
19933,UDT14886,GSO,urban-suburban,608587.79,3991534.43,25.0,1
19934,UDT14887,GSO,urban-suburban,609284.5,3994159.15,50.0,1
19935,UDT14888,GSO,urban-suburban,600032.27,3994730.46,300.0,3
19936,UDT14889,GSO,urban-suburban,606771.14,3990424.41,75.0,3
19937,UDT14890,GSO,urban-suburban,607513.05,3994095.22,300.0,3
19938,UDT14891,GSO,urban-suburban,605759.06,3991970.98,75.0,3
19939,UDT14892,GSO,urban-suburban,606029.97,3992993.14,25.0,1
19940,UDT14893,GSO,urban-suburban,607813.01,3992080.42,50.0,1
19941,UDT14894,GSO,urban-suburban,599865.56,3993084.62,75.0,3
19942,UDT14895,GSO,urban-suburban,603528.33,3992233.9,150.0,3
19943,UDT14896,GSO,urban-suburban,602062.36,3994498.67,25.0,1
19944,UDT14897,GSO,urban-suburban,599338.87,3992676.23,25.0,1
19945,UDT14898,GSO,urban-suburban,604501.51,3991959.3,25.0,1
19946,UDT14899,GSO,urban-suburban,609146.46,3993537.05,75.0,3
19947,UDT14900,GSO,urban-suburban,600673.34,3992462.62,100.0,3
19948,UDT14901,GSO,urban-suburban,605872.28,3993507.44,25.0,1
19949,UDT14902,GSO,urban-suburban,603800.7,3994747.57,25.0,1
19950,UDT14903,GSO,urban-suburban,601969.88,3992014.25,50.0,1
19951,UDT14904,GSO,urban-suburban,612890.6,3992567.7,25.0,1
19952,UDT14905,GSO,urban-suburban,600248.73,3991141.68,500.0,3
19953,UDT14906,GSO,urban-suburban,609015.87,3994322.18,100.0,3
19954,UDT14907,GSO,urban-suburban,609843.05,3992193.63,50.0,1
19955,UDT14908,GSO,urban-suburban,608044.9,3991970.46,75.0,3
19956,UDT14909,GSO,urban-suburban,608719.19,3992675.61,500.0,3
19957,UDT14910,GSO,urban-suburban,601955.82,3993869.0,25.0,1
19958,UDT14911,GSO,urban-suburban,602555.96,3993301.02,25.0,1
19959,UDT14912,GSO,urban-suburban,610339.83,3991699.32,50.0,1
19960,UDT14913,GSO,urban-suburban,609754.82,3991306.89,50.0,1
19961,UDT14914,GSO,urban-suburban,608522.43,3992273.06,75.0,3
19962,UDT14915,GSO,urban-suburban,598106.89,3993764.44,25.0,1
19963,UDT14916,GSO,urban-suburban,604183.44,3993303.92,25.0,1
19964,UDT14917,GSO,urban-suburban,604741.59,3991735.24,25.0,1
19965,UDT14918,GSO,urban-suburban,606179.28,3993683.33,25.0,1
19966,UDT14919,GSO,urban-suburban,605673.42,3993120.94,25.0,1
19967,UDT14920,GSO,urban-suburban,610212.21,3993434.11,25.0,1
19968,UDT14921,GSO,urban-suburban,603985.57,3992584.9,150.0,3
19969,UDT14922,GSO,urban-suburban,599945.89,3991456.14,75.0,3
19970,UDT14923,GSO,urban-suburban,598782.08,3994382.26,25.0,1
19971,UDT14924,GSO,urban-suburban,600250.18,3994023.19,500.0,3
19972,UDT14925,GSO,urban-suburban,606669.12,3992330.8,25.0,1
19973,UDT14926,GSO,urban-suburban,600800.81,3994169.31,50.0,1
19974,UDT14927,GSO,urban-suburban,603561.32,3992017.31,25.0,1
19975,UDT14928,GSO,urban-suburban,598290.12,3992448.38,100.0,3
19976,UDT14929,GSO,urban-suburban,602599.34,3994182.1,25.0,1
19977,UDT14930,GSO,urban-suburban,598800.31,3993711.41,50.0,1
19978,UDT14931,GSO,urban-suburban,599648.11,3992998.64,50.0,1
19979,UDT14932,GSO,urban-suburban,609156.13,3993345.39,25.0,1
19980,UDT14933,GSO,urban-suburban,605058.01,3993700.85,25.0,1
19981,UDT14934,GSO,urban-suburban,612209.24,3993987.2,50.0,1
19982,UDT14935,GSO,urban-suburban,610310.73,3993631.44,50.0,1
19983,UDT14936,GSO,urban-suburban,601719.52,3992753.36,75.0,3
19984,UDT14937,GSO,urban-suburban,601688.55,3991087.47,300.0,3
19985,UDT14938,GSO,urban-suburban,609710.29,3992793.17,50.0,1
19986,UDT14939,GSO,urban-suburban,610664.92,3991738.69,150.0,3
19987,UDT14940,GSO,urban-suburban,610723.99,3991105.11,25.0,1
19988,UDT14941,GSO,urban-suburban,600752.42,3993513.94,25.0,1
19989,UDT14942,GSO,urban-suburban,602199.93,3993200.16,25.0,1
19990,UDT14943,GSO,urban-suburban,602887.59,3993450.57,25.0,1
19991,UDT14944,GSO,urban-suburban,606350.45,3991536.9,100.0,3
19992,UDT14945,GSO,urban-suburban,600313.3,3993218.47,25.0,1
19993,UDT14946,GSO,urban-suburban,602730.8,3992324.48,50.0,1
19994,UDT14947,GSO,urban-suburban,602616.83,3994632.99,25.0,1
19995,UDT14948,GSO,urban-suburban,598088.92,3993409.71,50.0,1
19996,UDT14949,GSO,urban-suburban,604483.43,3993775.06,25.0,1
19997,UDT14950,GSO,urban-suburban,611621.19,3990515.03,25.0,1
19998,UDT14951,GSO,urban-suburban,599868.94,3992604.9,25.0,1
19999,UDT14952,GSO,urban-suburban,609587.08,3993924.53,300.0,3
20000,UDT14953,GSO,urban-suburban,602511.47,3992278.8,150.0,3
20001,UDT14954,GSO,urban-suburban,611924.34,3991900.4,25.0,1
20002,UDT14955,GSO,urban-suburban,608705.66,3994409.26,300.0,3
20003,UDT14956,GSO,urban-suburban,600875.17,3993617.96,25.0,1
20004,UDT14957,GSO,urban-suburban,609525.6,3991894.21,25.0,1
20005,UDT14958,GSO,urban-suburban,611549.07,3994129.69,100.0,3
20006,UDT14959,GSO,urban-suburban,607042.99,3992159.36,50.0,1
20007,UDT14960,GSO,urban-suburban,600540.73,3993403.34,25.0,1
20008,UDT14961,GSO,urban-suburban,602942.44,3992628.27,25.0,1
20009,UDT14962,GSO,urban-suburban,602625.73,3994734.71,25.0,1
20010,UDT14963,GSO,urban-suburban,604602.11,3993915.52,25.0,1
20011,UDT14964,GSO,urban-suburban,598592.81,3992233.47,75.0,3
20012,UDT14965,GSO,urban-suburban,605047.96,3993541.22,25.0,1
20013,UDT14966,GSO,urban-suburban,606602.29,3993984.73,1000.0,3
20014,UDT14967,GSO,urban-suburban,611348.52,3992893.63,25.0,1
20015,UDT14968,GSO,urban-suburban,611079.52,3994068.05,150.0,3
20016,UDT14969,GSO,urban-suburban,603931.75,3992746.45,500.0,3
20017,UDT14970,GSO,urban-suburban,608436.96,3993389.04,75.0,3
20018,UDT14971,GSO,urban-suburban,600787.11,3990958.1,150.0,3
20019,UDT14972,GSO,urban-suburban,610100.5,3992565.16,50.0,1
20020,UDT14973,GSO,urban-suburban,598936.43,3991001.71,25.0,1
20021,UDT14974,GSO,urban-suburban,599925.49,3994203.81,100.0,3
20022,UDT14975,GSO,urban-suburban,607064.63,3991483.5,50.0,1
20023,UDT14976,GSO,urban-suburban,610436.74,3991460.82,75.0,3
20024,UDT14977,GSO,urban-suburban,610680.95,3994251.28,75.0,3
20025,UDT14978,GSO,urban-suburban,612257.28,3994373.32,50.0,1
20026,UDT14979,GSO,urban-suburban,600722.78,3994236.47,50.0,1
20027,UDT14980,GSO,urban-suburban,605713.51,3992088.92,75.0,3
20028,UDT14981,GSO,urban-suburban,603801.13,3993553.03,25.0,1
20029,UDT14982,GSO,urban-suburban,603083.52,3994805.43,25.0,1
20030,UDT14983,GSO,urban-suburban,602144.28,3992905.18,75.0,3
20031,UDT14984,GSO,urban-suburban,608518.16,3993676.21,25.0,1
20032,UDT14985,GSO,urban-suburban,612120.45,3993155.12,75.0,3
20033,UDT14986,GSO,urban-suburban,604459.02,3994705.4,25.0,1
20034,UDT14987,GSO,urban-suburban,608719.8,3994276.74,75.0,3
20035,UDT14988,GSO,urban-suburban,611532.9,3991289.13,25.0,1
20036,UDT14989,GSO,urban-suburban,607269.48,3990133.34,25.0,1
20037,UDT14990,GSO,urban-suburban,610373.68,3991713.71,50.0,1
20038,UDT14991,GSO,urban-suburban,610498.13,3994202.6,75.0,3
20039,UDT14992,GSO,urban-suburban,604352.16,3993776.79,25.0,1
20040,UDT14993,GSO,urban-suburban,598737.72,3992025.81,75.0,3
20041,UDT14994,GSO,urban-suburban,598917.89,3991984.27,25.0,1
20042,UDT14995,GSO,urban-suburban,612631.82,3991671.67,25.0,1
20043,UDT14996,GSO,urban-suburban,600176.59,3992709.48,75.0,3
20044,UDT14997,GSO,urban-suburban,611899.22,3993701.57,150.0,3
20045,UDT14998,GSO,urban-suburban,610982.63,3992743.2,25.0,1
20046,UDT14999,GSO,urban-suburban,606971.48,3993576.23,25.0,1
20047,UDT15000,GSO,urban-suburban,611646.73,3992195.36,75.0,3
20048,UDT15001,GSO,urban-suburban,600615.62,3991374.83,25.0,1
20049,UDT15002,GSO,urban-suburban,612552.05,3991156.88,25.0,1
20050,UDT15003,GSO,urban-suburban,603104.19,3991376.74,75.0,3
20051,UDT15004,GSO,urban-suburban,610780.18,3991488.1,25.0,1
20052,UDT15005,GSO,urban-suburban,610370.34,3991441.58,50.0,1
20053,UDT15006,GSO,urban-suburban,611006.62,3994133.15,75.0,3
20054,UDT15007,GSO,urban-suburban,605690.03,3992689.31,25.0,1
20055,UDT15008,GSO,urban-suburban,601199.98,3994170.61,25.0,1
20056,UDT15009,GSO,urban-suburban,603402.26,3991957.63,25.0,1
20057,UDT15010,GSO,urban-suburban,599562.48,3993608.83,150.0,3
20058,UDT15011,GSO,urban-suburban,601673.76,3992365.51,100.0,3
20059,UDT15012,GSO,urban-suburban,610195.31,3993678.69,50.0,1
20060,UDT15013,GSO,urban-suburban,602655.74,3992797.97,25.0,1
20061,UDT15014,GSO,urban-suburban,602238.09,3991131.65,150.0,3
20062,UDT15015,GSO,urban-suburban,610929.06,3993100.92,150.0,3
20063,UDT15016,GSO,urban-suburban,612740.12,3992901.93,25.0,1
20064,UDT15017,GSO,urban-suburban,598675.6,3991263.47,75.0,3
20065,UDT15018,GSO,urban-suburban,600123.6,3994401.19,100.0,3
20066,UDT15019,GSO,urban-suburban,602069.21,3993048.05,150.0,3
20067,UDT15020,GSO,urban-suburban,610202.17,3991956.94,25.0,1
20068,UDT15021,GSO,urban-suburban,610887.95,3994393.49,25.0,1
20069,UDT15022,GSO,urban-suburban,608323.67,3992695.82,1000.0,3
20070,UDT15023,GSO,urban-suburban,602869.92,3992107.06,300.0,3
20071,UDT15024,GSO,urban-suburban,600605.42,3992345.11,50.0,1
20072,UDT15025,GSO,urban-suburban,605175.73,3991390.93,150.0,3
20073,UDT15026,GSO,urban-suburban,605964.0,3993328.35,25.0,1
20074,UDT15027,GSO,urban-suburban,607431.17,3993906.61,75.0,3
20075,UDT15028,GSO,urban-suburban,603585.35,3994868.42,25.0,1
20076,UDT15029,GSO,urban-suburban,600087.28,3992545.45,75.0,3
20077,UDT15030,GSO,urban-suburban,611832.12,3992136.73,25.0,1
20078,UDT15031,GSO,urban-suburban,601816.58,3992191.05,100.0,3
20079,UDT15032,GSO,urban-suburban,604242.17,3993957.93,25.0,1
20080,UDT15033,GSO,urban-suburban,599824.49,3991288.24,50.0,1
20081,UDT15034,GSO,urban-suburban,609138.16,3994411.52,300.0,3
20082,UDT15035,GSO,urban-suburban,609230.04,3992758.2,300.0,3
20083,UDT15036,GSO,urban-suburban,605034.57,3992418.91,25.0,1
20084,UDT15037,GSO,urban-suburban,606169.83,3992667.46,25.0,1
20085,UDT15038,GSO,urban-suburban,606137.75,3992337.95,25.0,1
20086,UDT15039,GSO,urban-suburban,602720.49,3992671.24,25.0,1
20087,UDT15040,GSO,urban-suburban,598559.07,3992220.62,50.0,1
20088,UDT15041,GSO,urban-suburban,603940.21,3993372.25,25.0,1
20089,UDT15042,GSO,urban-suburban,613232.66,3991849.05,300.0,3
20090,UDT15043,GSO,urban-suburban,600181.08,3992812.27,100.0,3
20091,UDT15044,GSO,urban-suburban,601461.09,3992134.96,100.0,3
20092,UDT15045,GSO,urban-suburban,599993.03,3991935.04,50.0,1
20093,UDT15046,GSO,urban-suburban,606138.81,3993801.39,75.0,3
20094,UDT15047,GSO,urban-suburban,602631.72,3992609.43,25.0,1
20095,UDT15048,GSO,urban-suburban,603639.01,3994167.16,25.0,1
20096,UDT15049,GSO,urban-suburban,603821.28,3992670.42,50.0,1
20097,UDT15050,GSO,urban-suburban,612198.82,3991218.2,25.0,1
20098,UDT15051,GSO,urban-suburban,609574.68,3994860.33,500.0,3
20099,UDT15052,GSO,urban-suburban,600325.44,3994161.77,500.0,3
20100,UDT15053,GSO,urban-suburban,607006.49,3991446.04,100.0,3
20101,UDT15054,GSO,urban-suburban,602816.26,3992935.0,25.0,1
20102,UDT15055,GSO,urban-suburban,611729.67,3990836.11,25.0,1
20103,UDT15056,GSO,urban-suburban,601770.43,3994203.98,25.0,1
20104,UDT15057,GSO,urban-suburban,611635.93,3990138.38,50.0,1
20105,UDT15058,GSO,urban-suburban,600568.93,3992289.9,75.0,3
20106,UDT15059,GSO,urban-suburban,611016.4,3992454.42,150.0,3
20107,UDT15060,GSO,urban-suburban,601708.51,3991446.78,25.0,1
20108,UDT15061,GSO,urban-suburban,610965.84,3993168.29,75.0,3
20109,UDT15062,GSO,urban-suburban,613360.3,3992261.41,25.0,1
20110,UDT15063,GSO,urban-suburban,600887.63,3991532.87,50.0,1
20111,UDT15064,GSO,urban-suburban,603219.57,3991042.73,75.0,3
20112,UDT15065,GSO,urban-suburban,598838.42,3994818.49,25.0,1
20113,UDT15066,GSO,urban-suburban,600364.21,3994536.02,75.0,3
20114,UDT15067,GSO,urban-suburban,609527.62,3992144.72,50.0,1
20115,UDT15068,GSO,urban-suburban,612284.97,3990917.92,25.0,1
20116,UDT15069,GSO,urban-suburban,602316.18,3994463.84,25.0,1
20117,UDT15070,GSO,urban-suburban,598798.8,3993170.32,50.0,1
20118,UDT15071,GSO,urban-suburban,599368.67,3992503.81,25.0,1
20119,UDT15072,GSO,urban-suburban,602819.64,3992494.54,100.0,3
20120,UDT15073,GSO,urban-suburban,598384.7,3993565.19,150.0,3
20121,UDT15074,GSO,urban-suburban,598663.34,3991990.51,25.0,1
20122,UDT15075,GSO,urban-suburban,603961.85,3994876.13,25.0,1
20123,UDT15076,GSO,urban-suburban,602129.2,3992401.36,75.0,3
20124,UDT15077,GSO,urban-suburban,609465.17,3994606.83,50.0,1
20125,UDT15078,GSO,urban-suburban,599948.98,3994001.15,25.0,1
20126,UDT15079,GSO,urban-suburban,601193.39,3993694.59,25.0,1
20127,UDT15080,GSO,urban-suburban,610893.77,3994113.13,75.0,1
20128,UDT15081,GSO,urban-suburban,602878.92,3992756.77,25.0,1
20129,UDT15082,GSO,urban-suburban,597897.37,3992299.27,25.0,1
20130,UDT15083,GSO,urban-suburban,598785.8,3992180.37,50.0,1
20131,UDT15084,GSO,urban-suburban,600921.47,3992260.62,75.0,3
20132,UDT15085,GSO,urban-suburban,611992.05,3992460.41,75.0,3
20133,UDT15086,GSO,urban-suburban,604349.67,3994340.84,25.0,1
20134,UDT15087,GSO,urban-suburban,602611.26,3991025.77,300.0,3
20135,UDT15088,GSO,urban-suburban,609808.98,3992671.76,75.0,3
20136,UDT15089,GSO,urban-suburban,597904.21,3991102.09,100.0,3
20137,UDT15090,GSO,urban-suburban,600525.97,3994406.71,300.0,3
20138,UDT15091,GSO,urban-suburban,607010.23,3991533.26,150.0,3
20139,UDT15092,GSO,urban-suburban,609610.3,3992382.9,500.0,3
20140,UDT15093,GSO,urban-suburban,607874.01,3994963.53,25.0,1
20141,UDT15094,GSO,urban-suburban,610372.6,3991510.36,50.0,1
20142,UDT15095,GSO,urban-suburban,611564.23,3994388.93,75.0,3
20143,UDT15096,GSO,urban-suburban,605835.53,3992086.38,25.0,1
20144,UDT15097,GSO,urban-suburban,602527.19,3994337.17,25.0,1
20145,UDT15098,GSO,urban-suburban,605392.75,3993946.37,75.0,3
20146,UDT15099,GSO,urban-suburban,605332.39,3991390.79,25.0,1
20147,UDT15100,GSO,urban-suburban,602487.54,3991816.93,50.0,1
20148,UDT15101,GSO,urban-suburban,608520.59,3993825.29,25.0,1
20149,UDT15102,GSO,urban-suburban,600984.68,3991650.17,25.0,1
20150,UDT15103,GSO,urban-suburban,603163.54,3991093.43,75.0,3
20151,UDT15104,GSO,urban-suburban,599628.48,3991554.7,25.0,1
20152,UDT15105,GSO,urban-suburban,601345.34,3994850.0,25.0,1
20153,UDT15106,GSO,urban-suburban,601727.8,3992223.29,75.0,3
20154,UDT15107,GSO,urban-suburban,611190.14,3993523.63,25.0,1
20155,UDT15108,GSO,urban-suburban,612312.89,3991857.21,25.0,1
20156,UDT15109,GSO,urban-suburban,608494.22,3993300.72,50.0,1
20157,UDT15110,GSO,urban-suburban,612268.27,3991080.35,25.0,1
20158,UDT15111,GSO,urban-suburban,603089.04,3991237.32,50.0,1
20159,UDT15112,GSO,urban-suburban,610680.03,3991943.02,25.0,1
20160,UDT15113,GSO,urban-suburban,609642.56,3992772.08,50.0,1
20161,UDT15114,GSO,urban-suburban,610500.32,3994385.22,150.0,3
20162,UDT15115,GSO,urban-suburban,611712.49,3994953.96,25.0,1
20163,UDT15116,GSO,urban-suburban,606574.88,3992696.05,25.0,1
20164,UDT15117,GSO,urban-suburban,612538.59,3991027.0,25.0,1
20165,UDT15118,GSO,urban-suburban,598464.59,3992231.61,50.0,1
20166,UDT15119,GSO,urban-suburban,611861.05,3990632.48,25.0,1
20167,UDT15120,GSO,urban-suburban,599303.03,3993523.9,25.0,1
20168,UDT15121,GSO,urban-suburban,598802.09,3992092.27,75.0,3
20169,UDT15122,GSO,urban-suburban,600445.58,3992740.995,100.0,3
20170,UDT15123,GSO,urban-suburban,608608.67,3993157.04,75.0,3
20171,UDT15124,GSO,urban-suburban,600001.07,3991932.91,75.0,1
20172,UDT15125,GSO,urban-suburban,606124.03,3993704.92,25.0,1
20173,UDT15126,GSO,urban-suburban,613129.83,3994102.44,50.0,1
20174,UDT15127,GSO,urban-suburban,606277.09,3993171.79,25.0,1
20175,UDT15128,GSO,urban-suburban,607559.78,3993643.01,25.0,1
20176,UDT15129,GSO,urban-suburban,612028.89,3992399.6,50.0,1
20177,UDT15130,GSO,urban-suburban,602751.19,3994570.22,25.0,1
20178,UDT15131,GSO,urban-suburban,602008.44,3992619.58,75.0,3
20179,UDT15132,GSO,urban-suburban,603794.88,3992644.07,50.0,1
20180,UDT15133,GSO,urban-suburban,610423.3,3992406.32,25.0,1
20181,UDT15134,GSO,urban-suburban,598901.17,3994471.18,25.0,1
20182,UDT15135,GSO,urban-suburban,602302.49,3993531.58,25.0,1
20183,UDT15136,GSO,urban-suburban,609622.99,3991311.21,25.0,1
20184,UDT15137,GSO,urban-suburban,606152.77,3991805.19,75.0,3
20185,UDT15138,GSO,urban-suburban,611313.58,3994805.62,50.0,1
20186,UDT15139,GSO,urban-suburban,606043.4,3991095.37,25.0,1
20187,UDT15140,GSO,urban-suburban,604969.14,3992540.99,25.0,1
20188,UDT15141,GSO,urban-suburban,607313.01,3992478.16,1000.0,3
20189,UDT15142,GSO,urban-suburban,608498.17,3992485.19,300.0,3
20190,UDT15143,GSO,urban-suburban,603538.14,3992889.56,50.0,1
20191,UDT15144,GSO,urban-suburban,603410.7,3991952.71,75.0,3
20192,UDT15145,GSO,urban-suburban,601479.68,3992380.9,50.0,1
20193,UDT15146,GSO,urban-suburban,612071.36,3994036.2,50.0,1
20194,UDT15147,GSO,urban-suburban,603916.94,3994436.65,25.0,1
20195,UDT15148,GSO,urban-suburban,598370.78,3991661.6,75.0,3
20196,UDT15149,GSO,urban-suburban,607278.94,3991756.78,300.0,3
20197,UDT15150,GSO,urban-suburban,601196.5,3993372.4,25.0,1
20198,UDT15151,GSO,urban-suburban,608870.48,3991461.68,150.0,3
20199,UDT15152,GSO,urban-suburban,609921.67,3992021.66,50.0,1
20200,UDT15153,GSO,urban-suburban,603071.29,3993098.22,25.0,1
20201,UDT15154,GSO,urban-suburban,610042.21,3991257.92,25.0,1
20202,UDT15155,GSO,urban-suburban,605476.71,3992827.34,25.0,1
20203,UDT15156,GSO,urban-suburban,607559.1,3992738.34,300.0,3
20204,UDT15157,GSO,urban-suburban,602908.04,3992244.85,150.0,3
20205,UDT15158,GSO,urban-suburban,599654.65,3992489.31,25.0,1
20206,UDT15159,GSO,urban-suburban,604444.93,3991112.86,25.0,1
20207,UDT15160,GSO,urban-suburban,601979.55,3991977.42,150.0,3
20208,UDT15161,GSO,urban-suburban,612791.24,3992460.42,50.0,1
20209,UDT15162,GSO,urban-suburban,604926.59,3993510.15,25.0,1
20210,UDT15163,GSO,urban-suburban,611804.23,3993747.4,50.0,1
20211,UDT15164,GSO,urban-suburban,605810.38,3993716.59,300.0,3
20212,UDT15165,GSO,urban-suburban,611185.0,3992827.16,25.0,1
20213,UDT15166,GSO,urban-suburban,606747.79,3993632.71,25.0,1
20214,UDT15167,GSO,urban-suburban,603385.18,3993953.04,25.0,1
20215,UDT15168,GSO,urban-suburban,609925.57,3993531.41,300.0,3
20216,UDT15169,GSO,urban-suburban,604215.86,3992572.19,25.0,1
20217,UDT15170,GSO,urban-suburban,611999.59,3991648.65,25.0,1
20218,UDT15171,GSO,urban-suburban,599930.13,3991440.1,75.0,3
20219,UDT15172,GSO,urban-suburban,611576.94,3991988.65,100.0,3
20220,UDT15173,GSO,urban-suburban,600370.76,3994161.24,100.0,3
20221,UDT15174,GSO,urban-suburban,603695.36,3993880.48,25.0,1
20222,UDT15175,GSO,urban-suburban,610294.07,3994799.6,25.0,1
20223,UDT15176,GSO,urban-suburban,605910.8,3992810.54,25.0,1
20224,UDT15177,GSO,urban-suburban,603637.09,3992889.27,25.0,1
20225,UDT15178,GSO,urban-suburban,604316.18,3993537.05,25.0,1
20226,UDT15179,GSO,urban-suburban,599189.42,3992265.69,25.0,1
20227,UDT15180,GSO,urban-suburban,611953.18,3990098.37,50.0,1
20228,UDT15181,GSO,urban-suburban,604581.61,3991677.82,25.0,1
20229,UDT15182,GSO,urban-suburban,608969.42,3993408.03,50.0,1
20230,UDT15183,GSO,urban-suburban,610339.57,3993657.77,50.0,1
20231,UDT15184,GSO,urban-suburban,609986.81,3993149.88,25.0,1
20232,UDT15185,GSO,urban-suburban,601855.1,3991355.22,50.0,1
20233,UDT15186,GSO,urban-suburban,607655.32,3993121.1,25.0,1
20234,UDT15187,GSO,urban-suburban,609119.33,3994139.15,75.0,3
20235,UDT15188,GSO,urban-suburban,598385.68,3991557.63,75.0,1
20236,UDT15189,GSO,urban-suburban,606276.86,3991952.92,25.0,1
20237,UDT15190,GSO,urban-suburban,607878.96,3992719.0,75.0,3
20238,UDT15191,GSO,urban-suburban,606592.1,3992924.5,25.0,1
20239,UDT15192,GSO,urban-suburban,612182.24,3990416.04,25.0,1
20240,UDT15193,GSO,urban-suburban,604261.26,3990993.71,100.0,3
20241,UDT15194,GSO,urban-suburban,607388.2,3993954.84,50.0,1
20242,UDT15195,GSO,urban-suburban,607624.49,3993248.37,25.0,1
20243,UDT15196,GSO,urban-suburban,604252.12,3994691.36,50.0,1
20244,UDT15197,GSO,urban-suburban,610252.22,3993268.75,25.0,1
20245,UDT15198,GSO,urban-suburban,602632.54,3991990.34,75.0,3
