Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:IDT868LV-P1ILV1783)         ,IDT868LV   ,P1ILV1783  ,0.42  ,0.003 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00054 ,0.00072 ,0.80403    ,0.00225 ,0.00358  ,0.00358  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1016-IDT868)             ,IDT1016    ,IDT868     ,12.47 ,0.171 ,3P_UG_AL_4/0_25_12_47_0                ,0.04622 ,0.04163 ,30.73325   ,0.07668 ,0.38341  ,0.38341  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1138LV-P1ILV2195)        ,IDT1138LV  ,P1ILV2195  ,0.42  ,0.026 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00429 ,0.00577 ,6.41466    ,0.01793 ,0.02855  ,0.02855  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDM2151-P1ILV2157)          ,IDM2151    ,P1ILV2157  ,0.42  ,0.028 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00456 ,0.00614 ,6.82568    ,0.01908 ,0.03038  ,0.03038  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDM2151-IDT1138LV)          ,IDT1138LV  ,IDM2151    ,0.42  ,0.017 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00275 ,0.00371 ,4.11706    ,0.01151 ,0.01833  ,0.01833  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1016-IDT1138)            ,IDT1016    ,IDT1138    ,12.47 ,0.284 ,3P_UG_AL_4/0_25_12_47_0                ,0.07649 ,0.06889 ,50.85562   ,0.12689 ,0.63444  ,0.63444  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1016-IDT301)             ,IDT301     ,IDT1016    ,12.47 ,0.333 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.09100 ,0.13917 ,3.53763    ,0.18089 ,0.35899  ,0.35899  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT309LV-P1ILV833)          ,IDT309LV   ,P1ILV833   ,0.42  ,0.040 ,3P_UG_AL_750kcmil_25_0_416_0           ,0.00316 ,0.00985 ,10.21968   ,0.02143 ,0.04555  ,0.04555  ,550 ,1 ,ABC ,ABC_LV ,3_LV_550     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT307LV-P1ILV830)          ,IDT307LV   ,P1ILV830   ,0.42  ,0.045 ,3P_UG_AL_750kcmil_25_0_416_0           ,0.00352 ,0.01097 ,11.38586   ,0.02387 ,0.05074  ,0.05074  ,550 ,1 ,ABC ,ABC_LV ,3_LV_550     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT308LV-P1ILV831)          ,IDT308LV   ,P1ILV831   ,0.42  ,0.021 ,3P_UG_AL_750kcmil_25_0_416_0           ,0.00168 ,0.00523 ,5.43310    ,0.01139 ,0.02421  ,0.02421  ,550 ,1 ,ABC ,ABC_LV ,3_LV_550     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT308LV-P1ILV832)          ,IDT308LV   ,P1ILV832   ,0.42  ,0.021 ,3P_UG_AL_750kcmil_25_0_416_0           ,0.00168 ,0.00523 ,5.43310    ,0.01139 ,0.02421  ,0.02421  ,550 ,1 ,ABC ,ABC_LV ,3_LV_550     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT307-IDT308)              ,IDT307     ,IDT308     ,12.47 ,0.152 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.04147 ,0.06342 ,1.61208    ,0.08243 ,0.16359  ,0.16359  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT979LV-P1ILV1926)         ,IDT979LV   ,P1ILV1926  ,0.42  ,0.031 ,3P_UG_AL_750kcmil_25_0_416_0           ,0.00242 ,0.00756 ,7.85158    ,0.01646 ,0.03499  ,0.03499  ,550 ,1 ,ABC ,ABC_LV ,3_LV_550     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1371LV-P1ILV2480)        ,IDT1371LV  ,P1ILV2480  ,0.42  ,0.073 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.01196 ,0.01611 ,17.89838   ,0.05004 ,0.07967  ,0.07967  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT959LV-P1ILV1898)         ,IDT959LV   ,P1ILV1898  ,0.42  ,0.033 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00535 ,0.00720 ,7.99916    ,0.02237 ,0.03561  ,0.03561  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1033LV-P1ILV2005)        ,IDT1033LV  ,P1ILV2005  ,0.42  ,0.045 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00741 ,0.00998 ,11.08439   ,0.03099 ,0.04934  ,0.04934  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT541LV-P1ILV1249)         ,IDT541LV   ,P1ILV1249  ,0.42  ,0.095 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.01566 ,0.02109 ,23.43570   ,0.06552 ,0.10432  ,0.10432  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT544LV-P1ILV1252)         ,IDT544LV   ,P1ILV1252  ,0.42  ,0.050 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00819 ,0.01103 ,12.25496   ,0.03426 ,0.05455  ,0.05455  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT761LV-P1ILV1661)         ,IDT761LV   ,P1ILV1661  ,0.42  ,0.030 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00490 ,0.00660 ,7.32788    ,0.02049 ,0.03262  ,0.03262  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1346LV-P1ILV2446)        ,IDT1346LV  ,P1ILV2446  ,0.42  ,0.029 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00471 ,0.00635 ,7.05313    ,0.01972 ,0.03139  ,0.03139  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT752LV-P1ILV1652)         ,IDT752LV   ,P1ILV1652  ,0.42  ,0.041 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00679 ,0.00915 ,10.16746   ,0.02843 ,0.04526  ,0.04526  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1331LV-P1ILV2420)        ,IDT1331LV  ,P1ILV2420  ,0.42  ,0.036 ,3P_UG_AL_750kcmil_25_0_416_0           ,0.00285 ,0.00890 ,9.23934    ,0.01937 ,0.04118  ,0.04118  ,550 ,1 ,ABC ,ABC_LV ,3_LV_550     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1331-IDT752)             ,IDT752     ,IDT1331    ,12.47 ,0.081 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02219 ,0.03393 ,0.86259    ,0.04411 ,0.08753  ,0.08753  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1346-IDT752)             ,IDT1346    ,IDT752     ,12.47 ,0.074 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02033 ,0.03109 ,0.79018    ,0.04040 ,0.08019  ,0.08019  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1346-IDT761)             ,IDT761     ,IDT1346    ,12.47 ,0.042 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01160 ,0.01774 ,0.45098    ,0.02306 ,0.04576  ,0.04576  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT544-IDT761)              ,IDT544     ,IDT761     ,12.47 ,0.041 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01112 ,0.01701 ,0.43249    ,0.02212 ,0.04389  ,0.04389  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1482LV-P1ILV2648)        ,IDT1482LV  ,P1ILV2648  ,0.42  ,0.059 ,3P_UG_AL_750kcmil_25_0_416_0           ,0.00463 ,0.01445 ,15.00226   ,0.03146 ,0.06686  ,0.06686  ,550 ,1 ,ABC ,ABC_LV ,3_LV_550     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1214LV-P1ILV2274)        ,IDT1214LV  ,P1ILV2274  ,0.42  ,0.024 ,3P_UG_AL_750kcmil_25_0_416_0           ,0.00190 ,0.00593 ,6.15245    ,0.01290 ,0.02742  ,0.02742  ,550 ,1 ,ABC ,ABC_LV ,3_LV_550     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT516LV-P1ILV1211)         ,IDT516LV   ,P1ILV1211  ,0.42  ,0.061 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.01006 ,0.01354 ,15.04847   ,0.04207 ,0.06698  ,0.06698  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT518LV-P1ILV1213)         ,IDT518LV   ,P1ILV1213  ,0.42  ,0.045 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00733 ,0.00987 ,10.96648   ,0.03066 ,0.04881  ,0.04881  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT515LV-P1ILV1210)         ,IDT515LV   ,P1ILV1210  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT517LV-P1ILV1212)         ,IDT517LV   ,P1ILV1212  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT533LV-P1ILV1233)         ,IDT533LV   ,P1ILV1233  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT517-IDT533)              ,IDT517     ,IDT533     ,12.47 ,0.068 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01861 ,0.02847 ,0.72366    ,0.03700 ,0.07344  ,0.07344  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT515-IDT517)              ,IDT515     ,IDT517     ,12.47 ,0.068 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01868 ,0.02858 ,0.72642    ,0.03714 ,0.07372  ,0.07372  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT515-IDT518)              ,IDT518     ,IDT515     ,12.47 ,0.132 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.03620 ,0.05537 ,1.40737    ,0.07196 ,0.14282  ,0.14282  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT520LV-P1ILV1215)         ,IDT520LV   ,P1ILV1215  ,0.42  ,0.055 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00898 ,0.01209 ,13.43690   ,0.03757 ,0.05981  ,0.05981  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT522LV-P1ILV1218)         ,IDT522LV   ,P1ILV1218  ,0.42  ,0.063 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.01034 ,0.01392 ,15.47077   ,0.04326 ,0.06886  ,0.06886  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT524LV-P1ILV1220)         ,IDT524LV   ,P1ILV1220  ,0.42  ,0.078 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.01276 ,0.01718 ,19.09345   ,0.05338 ,0.08499  ,0.08499  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1537LV-P1ILV2736)        ,IDT1537LV  ,P1ILV2736  ,0.42  ,0.055 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00904 ,0.01218 ,13.53011   ,0.03783 ,0.06023  ,0.06023  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT770LV-P1ILV1670)         ,IDT770LV   ,P1ILV1670  ,0.42  ,0.045 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00738 ,0.00994 ,11.04123   ,0.03087 ,0.04915  ,0.04915  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1537-IDT770)             ,IDT1537    ,IDT770     ,12.47 ,0.389 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.10639 ,0.16272 ,4.13615    ,0.21150 ,0.41973  ,0.41973  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1537-IDT524)             ,IDT524     ,IDT1537    ,12.47 ,0.312 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.08536 ,0.13055 ,3.31846    ,0.16969 ,0.33675  ,0.33675  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT522-IDT524)              ,IDT522     ,IDT524     ,12.47 ,0.079 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02155 ,0.03296 ,0.83789    ,0.04284 ,0.08503  ,0.08503  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT520-IDT522)              ,IDT520     ,IDT522     ,12.47 ,0.077 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02116 ,0.03236 ,0.82250    ,0.04206 ,0.08347  ,0.08347  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT518-IDT520)              ,IDT518     ,IDT520     ,12.47 ,0.058 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01587 ,0.02427 ,0.61692    ,0.03155 ,0.06260  ,0.06260  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT516-IDT518)              ,IDT516     ,IDT518     ,12.47 ,0.090 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02468 ,0.03774 ,0.95940    ,0.04906 ,0.09736  ,0.09736  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT527LV-P1ILV1226)         ,IDT527LV   ,P1ILV1226  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT527-IDT530)              ,IDT530     ,IDT527     ,12.47 ,0.227 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.06199 ,0.09481 ,2.41012    ,0.12324 ,0.24457  ,0.24457  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT526-IDT530)              ,IDT526     ,IDT530     ,12.47 ,0.039 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01064 ,0.01627 ,0.41362    ,0.02115 ,0.04197  ,0.04197  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT519-IDT526)              ,IDT519     ,IDT526     ,12.47 ,0.127 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.03486 ,0.05331 ,1.35512    ,0.06929 ,0.13751  ,0.13751  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT516-IDT519)              ,IDT516     ,IDT519     ,12.47 ,0.139 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.03805 ,0.05819 ,1.47911    ,0.07563 ,0.15010  ,0.15010  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1327LV-P1ILV2413)        ,IDT1327LV  ,P1ILV2413  ,0.42  ,0.028 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00458 ,0.00617 ,6.85899    ,0.01918 ,0.03053  ,0.03053  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1327-IDT523)             ,IDT523     ,IDT1327    ,12.47 ,0.210 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.05756 ,0.08804 ,2.23791    ,0.11443 ,0.22710  ,0.22710  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1375LV-P1ILV2485)        ,IDT1375LV  ,P1ILV2485  ,0.42  ,0.042 ,3P_UG_AL_750kcmil_25_0_416_0           ,0.00330 ,0.01029 ,10.67731   ,0.02239 ,0.04759  ,0.04759  ,550 ,1 ,ABC ,ABC_LV ,3_LV_550     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1214-IDT1375)            ,IDT1214    ,IDT1375    ,12.47 ,0.232 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.06351 ,0.09714 ,2.46911    ,0.12626 ,0.25056  ,0.25056  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT539LV-P1ILV1247)         ,IDT539LV   ,P1ILV1247  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT538LV-P1ILV1246)         ,IDT538LV   ,P1ILV1246  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT537-IDT538)              ,IDT537     ,IDT538     ,12.47 ,0.055 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01515 ,0.02318 ,0.58912    ,0.03012 ,0.05978  ,0.05978  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT537-IDT539)              ,IDT539     ,IDT537     ,12.47 ,0.084 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02288 ,0.03499 ,0.88952    ,0.04548 ,0.09027  ,0.09027  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT539-IDT540)              ,IDT540     ,IDT539     ,12.47 ,0.100 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02747 ,0.04201 ,1.06797    ,0.05461 ,0.10837  ,0.10837  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT543LV-P1ILV1251)         ,IDT543LV   ,P1ILV1251  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT542LV-P1ILV1250)         ,IDT542LV   ,P1ILV1250  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT536LV-P1ILV1244)         ,IDT536LV   ,P1ILV1244  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT531LV-P1ILV1230)         ,IDT531LV   ,P1ILV1230  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT528LV-P1ILV1227)         ,IDT528LV   ,P1ILV1227  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT528-IDT531)              ,IDT531     ,IDT528     ,12.47 ,0.068 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01868 ,0.02858 ,0.72636    ,0.03714 ,0.07371  ,0.07371  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT531-IDT536)              ,IDT536     ,IDT531     ,12.47 ,0.109 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02971 ,0.04544 ,1.15504    ,0.05906 ,0.11721  ,0.11721  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT534LV-P1ILV1242)         ,IDT534LV   ,P1ILV1242  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT529LV-P1ILV1228)         ,IDT529LV   ,P1ILV1228  ,0.42  ,0.001 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00016 ,0.00022 ,0.24600    ,0.00069 ,0.00110  ,0.00110  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT529-IDT534)              ,IDT534     ,IDT529     ,12.47 ,0.065 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01791 ,0.02739 ,0.69615    ,0.03560 ,0.07064  ,0.07064  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT534-IDT536)              ,IDT536     ,IDT534     ,12.47 ,0.071 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01947 ,0.02977 ,0.75679    ,0.03870 ,0.07680  ,0.07680  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT536-IDT542)              ,IDT542     ,IDT536     ,12.47 ,0.080 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02184 ,0.03340 ,0.84909    ,0.04342 ,0.08616  ,0.08616  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT542-IDT543)              ,IDT543     ,IDT542     ,12.47 ,0.085 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02312 ,0.03536 ,0.89890    ,0.04596 ,0.09122  ,0.09122  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT543-IDT547)              ,IDT547     ,IDT543     ,12.47 ,0.102 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02787 ,0.04263 ,1.08365    ,0.05541 ,0.10997  ,0.10997  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT1161LV-P1ILV2197)        ,IDT1161LV  ,P1ILV2197  ,0.42  ,0.010 ,3P_UG_AL_750kcmil_25_0_416_0           ,0.00079 ,0.00248 ,2.57188    ,0.00539 ,0.01146  ,0.01146  ,550 ,1 ,ABC ,ABC_LV ,3_LV_550     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT985LV-P1ILV1935)         ,IDT985LV   ,P1ILV1935  ,0.42  ,0.013 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00219 ,0.00295 ,3.28038    ,0.00917 ,0.01460  ,0.01460  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
L(R:IDT968LV-P1ILV1909)         ,IDT968LV   ,P1ILV1909  ,0.42  ,0.015 ,3P_UG_AL_350kcmil_15_0_416_0           ,0.00239 ,0.00322 ,3.57988    ,0.01001 ,0.01593  ,0.01593  ,370 ,1 ,ABC ,ABC_LV ,3_LV_370     ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
