Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,,,,,,
P1ILV2510  ,3,0.42,35.51,7.21,IHS2_1247 ,IHS2_1247 -> IDT1528 ,88.77,18.03,317581.3,25,,,,,,
P1ILV2511  ,3,0.42,116.94,23.75,IHS3_1247 ,IHS3_1247 -> IDT893  ,292.35,59.36,733438.3,1,,,,,,
P1ILV2512  ,1,0.42,2.26,0.46,IHS3_1247 ,IHS3_1247 -> IDT1334 ,5.64,1.15,16074.47,1,,,,,,
P1ILV2513  ,3,0.42,103.19,33.92,IHS1_1247 ,IHS1_1247 -> IDT1289 ,257.97,84.79,1694872,1,,,,,,
P1ILV2514  ,3,0.42,25.27,5.13,IHS0_1247 ,IHS0_1247 -> IDT740  ,63.17,12.83,187384.7,1,,,,,,
P1ILV2515  ,1,0.42,4.93,1,IHS3_1247 ,IHS3_1247 -> IDT960  ,12.32,2.5,33827.51,2,,,,,,
P1ILV2516  ,3,0.42,168.01,34.12,IHS3_1247 ,IHS3_1247 -> IDT226  ,420.03,85.29,1303313,1,,,,,,
P1ILV2517  ,1,0.42,2.78,0.56,IHS3_1247 ,IHS3_1247 -> IDT893  ,6.95,1.41,20626.83,1,,,,,,
P1ILV2518  ,3,0.42,34.03,6.91,IHS3_1247 ,IHS3_1247 -> IDT893  ,85.08,17.28,388359.6,1,,,,,,
P1ILV2519  ,3,0.42,19.06,6.27,IHS1_1247 ,IHS1_1247 -> IDT1478 ,47.66,15.66,130564.5,1,,,,,,
P1ILV2520  ,3,0.42,35.9,7.29,IHS1_1247 ,IHS1_1247 -> IDT1478 ,89.75,18.23,409697.4,1,,,,,,
P1ILV2521  ,3,0.42,61.9,12.57,IHS1_1247 ,IHS1_1247 -> IDT1289 ,154.76,31.43,396556.2,1,,,,,,
P1ILV2522  ,1,0.42,2.87,0.58,IHS3_1247 ,IHS3_1247 -> IDT960  ,7.17,1.46,19672.55,1,,,,,,
P1ILV2288  ,1,0.42,1.38,0.28,IHS3_1247 ,IHS3_1247 -> IDT893  ,3.45,0.7,7727.19,1,,,,,,
P1ILV2524  ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT1380 ,10.35,3.4,7142.81,1,,,,,,
P1ILV2525  ,1,0.42,14.48,4.76,IHS0_1247 ,IHS0_1247 -> IDT740  ,36.2,11.9,99168.21,1,,,,,,
P1IMV34    ,3,12.47,1073.83,352.95,IHS3_1247 ,IHS3_1247 -> IDT1153 ,1342.29,441.19,8818846,1,,,,,,
P1ILV2526  ,1,0.42,9.12,3,IHS1_1247 ,IHS1_1247 -> IDT1210 ,22.8,7.49,62466.13,1,,,,,,
P1ILV2527  ,1,0.42,3.48,0.71,IHS3_1247 ,IHS3_1247 -> IDT1010 ,8.71,1.77,28885.41,1,,,,,,
P1ILV2528  ,1,0.42,3.71,0.75,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.27,1.88,25448.56,1,,,,,,
P1ILV2529  ,1,0.42,4.41,0.9,IHS4_1247 ,IHS4_1247 -> IDT275  ,11.03,2.24,30288.03,2,,,,,,
P1ILV2530  ,1,0.42,1.38,0.28,IHS4_1247 ,IHS4_1247 -> IDT1682 ,3.45,0.7,10605.07,1,,,,,,
P1ILV2531  ,3,0.42,29.53,6,IHS4_1247 ,IHS4_1247 -> IDT275  ,73.82,14.99,264099.7,16,,,,,,
P1ILV2532  ,3,0.42,34.8,7.07,IHS3_1247 ,IHS3_1247 -> IDT226  ,86.99,17.66,258061.4,1,,,,,,
P1ILV2533  ,3,0.42,40.23,8.17,IHS4_1247 ,IHS4_1247 -> IDT275  ,100.57,20.42,298318.7,1,,,,,,
P1ILV2534  ,3,0.42,41.68,8.46,IHS4_1247 ,IHS4_1247 -> IDT1682 ,104.2,21.16,312039.2,1,,,,,,
P1ILV2535  ,1,0.42,3.71,0.75,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.29,1.89,25496.83,1,,,,,,
P1ILV2536  ,1,0.42,3.37,0.68,IHS4_1247 ,IHS4_1247 -> IDT275  ,8.42,1.71,23111.19,1,,,,,,
P1ILV2537  ,3,0.42,57.63,11.7,IHS4_1247 ,IHS4_1247 -> IDT1592 ,144.08,29.26,370392.4,1,,,,,,
P1ILV2538  ,1,0.42,3.64,0.74,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.09,1.85,24954.16,1,,,,,,
P1ILV2539  ,3,0.42,26.02,5.28,IHS4_1247 ,IHS4_1247 -> IDT1682 ,65.05,13.21,192957.4,1,,,,,,
P1ILV2540  ,3,0.42,46.7,9.48,IHS4_1247 ,IHS4_1247 -> IDT1592 ,116.75,23.71,349625.3,1,,,,,,
P1ILV2541  ,3,0.42,31.56,6.41,IHS4_1247 ,IHS4_1247 -> IDT275  ,78.9,16.02,282279.2,19,,,,,,
P1ILV2542  ,1,0.42,7.89,1.6,IHS4_1247 ,IHS4_1247 -> IDT1687 ,19.72,4,54136.18,5,,,,,,
P1ILV2543  ,3,0.42,31.26,6.35,IHS4_1247 ,IHS4_1247 -> IDT1592 ,78.15,15.87,279584,18,,,,,,
P1ILV2544  ,1,0.42,3.45,0.7,IHS4_1247 ,IHS4_1247 -> IDT275  ,8.62,1.75,23653.19,1,,,,,,
P1ILV2545  ,3,0.42,40.26,8.18,IHS4_1247 ,IHS4_1247 -> IDT275  ,100.66,20.44,298595.7,1,,,,,,
P1ILV2546  ,1,0.42,18.76,3.81,IHS4_1247 ,IHS4_1247 -> IDT1682 ,46.9,9.52,140458.2,1,,,,,,
P1ILV2547  ,1,0.42,3.8,0.77,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.49,1.93,26051.31,2,,,,,,
P1ILV2548  ,1,0.42,1.63,0.33,IHS4_1247 ,IHS4_1247 -> IDT1592 ,4.08,0.83,14605.89,1,,,,,,
P1ILV2549  ,3,0.42,27.98,5.68,IHS4_1247 ,IHS4_1247 -> IDT1592 ,69.94,14.2,250210.9,13,,,,,,
P1ILV2550  ,1,0.42,4.11,0.84,IHS4_1247 ,IHS4_1247 -> IDT275  ,10.28,2.09,28232.94,2,,,,,,
P1ILV2551  ,3,0.42,33.12,6.73,IHS4_1247 ,IHS4_1247 -> IDT1592 ,82.81,16.81,296244.2,21,,,,,,
P1ILV2552  ,1,0.42,6.09,1.24,IHS4_1247 ,IHS4_1247 -> IDT1592 ,15.22,3.09,54441.96,3,,,,,,
P1ILV2553  ,1,0.42,5.05,1.02,IHS3_1247 ,IHS3_1247 -> IDT893  ,12.61,2.56,37416.27,1,,,,,,
P1ILV2554  ,3,0.42,35.05,7.12,IHS3_1247 ,IHS3_1247 -> IDT893  ,87.62,17.79,399953.8,1,,,,,,
P1ILV2555  ,1,0.42,5.52,1.12,IHS3_1247 ,IHS3_1247 -> IDT960  ,13.81,2.8,37913.43,3,,,,,,
P1ILV2556  ,3,0.42,31.25,6.35,IHS2_1247 ,IHS2_1247 -> IDT785  ,78.12,15.86,279483.8,18,,,,,,
P1ILV2557  ,3,0.42,19.86,4.03,IHS1_1247 ,IHS1_1247 -> IDT1478 ,49.65,10.08,147284.1,1,,,,,,
P1ILV2558  ,1,0.42,8.53,2.8,IHS1_1247 ,IHS1_1247 -> IDT1478 ,21.33,7.01,140113.5,1,,,,,,
P1ILV2559  ,1,0.42,5.63,1.85,IHS1_1247 ,IHS1_1247 -> IDT1289 ,14.08,4.63,92507.56,1,,,,,,
P1ILV2560  ,3,0.42,134.31,27.27,IHS3_1247 ,IHS3_1247 -> IDT960  ,335.78,68.18,918117.1,1,,,,,,
P1ILV2561  ,1,0.42,3.55,0.72,IHS4_1247 ,IHS4_1247 -> IDT275  ,8.87,1.8,24351.59,1,,,,,,
P1ILV2562  ,3,0.42,44.19,14.52,IHS0_1247 ,IHS0_1247 -> IDT740  ,110.47,36.31,725777,1,,,,,,
P1ILV2563  ,3,0.42,30.89,6.27,IHS3_1247 ,IHS3_1247 -> IDT893  ,77.24,15.68,352554,1,,,,,,
P1ILV2564  ,1,0.42,5.67,1.86,IHS3_1247 ,IHS3_1247 -> IDT960  ,14.17,4.66,38829.96,1,,,,,,
P1ILV2565  ,1,0.42,3.13,0.64,IHS2_1247 ,IHS2_1247 -> IDT1528 ,7.83,1.59,21506.35,1,,,,,,
P1ILV2566  ,3,0.42,37.22,12.23,IHS0_1247 ,IHS0_1247 -> IDT740  ,93.04,30.58,611301.9,1,,,,,,
P1ILV2567  ,3,0.42,182.32,59.93,IHS3_1247 ,IHS3_1247 -> IDT1153 ,455.81,149.82,2994671,1,,,,,,
P1ILV2568  ,1,0.42,4.14,1.36,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.35,3.4,4900.11,1,,,,,,
P1ILV2569  ,1,0.42,6.3,2.07,IHS1_1247 ,IHS1_1247 -> IDT1210 ,15.74,5.17,43132.08,1,,,,,,
P1ILV2570  ,3,0.42,25.4,8.35,IHS1_1247 ,IHS1_1247 -> IDT1478 ,63.51,20.87,417262.2,1,,,,,,
P1ILV2571  ,3,0.42,311.4,102.35,IHS1_1247 ,IHS1_1247 -> IDT1289 ,778.5,255.88,5114774,1,,,,,,
P1ILV2572  ,1,0.42,3.16,0.64,IHS4_1247 ,IHS4_1247 -> IDT275  ,7.89,1.6,21660.24,1,,,,,,
P1ILV2573  ,3,0.42,42.26,8.58,IHS1_1247 ,IHS1_1247 -> IDT1289 ,105.64,21.45,276280.9,1,,,,,,
P1ILV2574  ,3,0.42,35.45,7.2,IHS2_1247 ,IHS2_1247 -> IDT1528 ,88.64,18,317094,25,,,,,,
P1ILV2575  ,3,0.42,116.9,38.42,IHS1_1247 ,IHS1_1247 -> IDT1289 ,292.24,96.06,1920039,1,,,,,,
P1ILV2576  ,1,0.42,14.08,4.63,IHS0_1247 ,IHS0_1247 -> IDT740  ,35.2,11.57,96448.85,1,,,,,,
P1ILV2577  ,3,0.42,65.79,21.63,IHS1_1247 ,IHS1_1247 -> IDT1439 ,164.49,54.06,1080683,1,,,,,,
P1ILV2578  ,1,0.42,17.19,5.65,IHS2_1247 ,IHS2_1247 -> IDT898  ,42.98,14.13,117765.3,1,,,,,,
P1ILV2579  ,1,0.42,4.33,0.88,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.83,2.2,29742.94,2,,,,,,
P1ILV2580  ,1,0.42,5.08,1.67,IHS2_1247 ,IHS2_1247 -> IDT898  ,12.7,4.18,83467.28,1,,,,,,
P1ILV2581  ,3,0.42,26.94,8.86,IHS3_1247 ,IHS3_1247 -> IDT960  ,67.36,22.14,184546.7,1,,,,,,
P1ILV2582  ,1,0.42,7.93,1.61,IHS3_1247 ,IHS3_1247 -> IDT893  ,19.82,4.02,58792.71,1,,,,,,
P1ILV2583  ,3,0.42,45.08,9.15,IHS3_1247 ,IHS3_1247 -> IDT893  ,112.7,22.89,293580.7,1,,,,,,
P1ILV2584  ,3,0.42,108.76,35.75,IHS3_1247 ,IHS3_1247 -> IDT960  ,271.89,89.37,744895.3,1,,,,,,
P1ILV2585  ,3,0.42,35.22,7.15,IHS2_1247 ,IHS2_1247 -> IDT1528 ,88.06,17.88,261207.6,1,,,,,,
P1ILV2586  ,3,0.42,49.67,10.09,IHS1_1247 ,IHS1_1247 -> IDT1478 ,124.17,25.21,368325.6,1,,,,,,
P1ILV2587  ,3,0.42,88.7,29.15,IHS1_1247 ,IHS1_1247 -> IDT1289 ,221.75,72.88,1456882,1,,,,,,
P1ILV2588  ,3,0.42,29.04,5.9,IHS3_1247 ,IHS3_1247 -> IDT893  ,72.59,14.74,217370.9,1,,,,,,
P1ILV2589  ,1,0.42,3.54,0.72,IHS2_1247 ,IHS2_1247 -> IDT1528 ,8.84,1.8,24278.17,1,,,,,,
P1ILV2590  ,1,0.42,4.14,1.36,IHS3_1247 ,IHS3_1247 -> IDT1153 ,10.35,3.4,10737.34,1,,,,,,
P1ILV2591  ,3,0.42,21.4,4.35,IHS2_1247 ,IHS2_1247 -> IDT1106 ,53.5,10.86,158699.3,1,,,,,,
P1ILV2592  ,3,0.42,161.14,32.72,IHS3_1247 ,IHS3_1247 -> IDT226  ,402.86,81.8,1224797,1,,,,,,
P1ILV2593  ,3,0.42,27.34,5.55,IHS1_1247 ,IHS1_1247 -> IDT1478 ,68.35,13.88,202756.7,1,,,,,,
P1ILV2594  ,1,0.42,3.9,0.79,IHS1_1247 ,IHS1_1247 -> IDT1289 ,9.75,1.98,32349.89,1,,,,,,
P1ILV2595  ,1,0.42,7.49,2.46,IHS3_1247 ,IHS3_1247 -> IDT960  ,18.73,6.16,51318.6,1,,,,,,
P1ILV2596  ,3,0.42,32.67,6.63,IHS2_1247 ,IHS2_1247 -> IDT785  ,81.68,16.59,292225,21,,,,,,
P1ILV2597  ,1,0.42,3.8,0.77,IHS3_1247 ,IHS3_1247 -> IDT1334 ,9.51,1.93,26113.99,2,,,,,,
P1ILV2598  ,1,0.42,8.22,2.7,IHS1_1247 ,IHS1_1247 -> IDT1289 ,20.56,6.76,56321.54,1,,,,,,
P1IMV35    ,3,12.47,1111.93,365.47,IHS3_1247 ,IHS3_1247 -> IDT960  ,1389.91,456.84,9131726,1,,,,,,
P1ILV2599  ,3,0.42,27.13,8.92,IHS1_1247 ,IHS1_1247 -> IDT1485 ,67.82,22.29,185817.4,1,,,,,,
P1ILV2600  ,1,0.42,7.28,1.48,IHS4_1247 ,IHS4_1247 -> IDT275  ,18.2,3.7,49956.98,4,,,,,,
P1ILV2601  ,1,0.42,17.47,5.74,IHS2_1247 ,IHS2_1247 -> IDT898  ,43.68,14.36,286965.3,1,,,,,,
P1ILV2602  ,1,0.42,6.68,2.2,IHS1_1247 ,IHS1_1247 -> IDT1289 ,16.71,5.49,109776.1,1,,,,,,
P1ILV2603  ,1,0.42,1.59,0.32,IHS4_1247 ,IHS4_1247 -> IDT275  ,3.96,0.8,12212.85,1,,,,,,
P1ILV2604  ,3,0.42,172.6,35.05,IHS4_1247 ,IHS4_1247 -> IDT1687 ,431.49,87.62,1355717,1,,,,,,
P1ILV2605  ,1,0.42,4.17,0.85,IHS4_1247 ,IHS4_1247 -> IDT275  ,10.42,2.12,28603.71,2,,,,,,
P1ILV2606  ,1,0.42,6.43,1.31,IHS4_1247 ,IHS4_1247 -> IDT1592 ,16.07,3.26,57505.84,3,,,,,,
P1ILV2607  ,3,0.42,25.03,5.08,IHS4_1247 ,IHS4_1247 -> IDT1682 ,62.58,12.71,185638.1,1,,,,,,
P1ILV2608  ,3,0.42,5.72,1.16,IHS4_1247 ,IHS4_1247 -> IDT194  ,14.3,2.9,39268.19,3,,,,,,
P1ILV2609  ,3,0.42,31.35,6.37,IHS4_1247 ,IHS4_1247 -> IDT1592 ,78.37,15.91,280364.3,19,,,,,,
P1ILV2610  ,3,0.42,25.42,5.16,IHS4_1247 ,IHS4_1247 -> IDT1592 ,63.55,12.9,227334.7,12,,,,,,
P1ILV2611  ,1,0.42,4.01,0.81,IHS4_1247 ,IHS4_1247 -> IDT275  ,10.03,2.04,27537.95,2,,,,,,
P1ILV2612  ,1,0.42,6.14,1.25,IHS4_1247 ,IHS4_1247 -> IDT1682 ,15.36,3.12,54954.2,3,,,,,,
P1ILV2613  ,1,0.42,3.4,0.69,IHS4_1247 ,IHS4_1247 -> IDT1592 ,8.51,1.73,23351.44,1,,,,,,
P1ILV2614  ,3,0.42,21.94,4.46,IHS4_1247 ,IHS4_1247 -> IDT1682 ,54.85,11.14,162705,1,,,,,,
P1ILV2615  ,1,0.42,3.66,0.74,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.15,1.86,25122.76,1,,,,,,
P1ILV2616  ,1,0.42,4.14,1.36,IHS4_1247 ,IHS4_1247 -> IDT1592 ,10.35,3.4,5870.6,1,,,,,,
P1ILV2617  ,1,0.42,3.75,0.76,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.38,1.91,25757.99,1,,,,,,
P1ILV2618  ,1,0.42,3.42,0.69,IHS4_1247 ,IHS4_1247 -> IDT275  ,8.55,1.74,23479.06,1,,,,,,
P1ILV2619  ,1,0.42,4.4,0.89,IHS4_1247 ,IHS4_1247 -> IDT275  ,11,2.23,30205.42,2,,,,,,
P1ILV2620  ,3,0.42,49.48,10.05,IHS4_1247 ,IHS4_1247 -> IDT1682 ,123.69,25.12,366911.9,1,,,,,,
P1ILV2621  ,3,0.42,71.77,14.57,IHS4_1247 ,IHS4_1247 -> IDT1682 ,179.43,36.44,819049.9,1,,,,,,
P1ILV2622  ,1,0.42,3.7,0.75,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.24,1.88,25374.93,1,,,,,,
P1IMV36    ,3,12.47,2095.98,688.91,IHS4_1247 ,IHS4_1247 -> IDT275  ,2619.97,861.14,7177922,1,,,,,,
P1ILV2623  ,1,0.42,3.51,0.71,IHS4_1247 ,IHS4_1247 -> IDT275  ,8.77,1.78,24078.63,1,,,,,,
P1ILV2624  ,1,0.42,6.18,2.03,IHS3_1247 ,IHS3_1247 -> IDT960  ,15.45,5.08,42322.01,1,,,,,,
P1ILV2625  ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1289 ,10.35,3.4,26317.25,1,,,,,,
P1ILV2626  ,1,0.42,12.82,4.21,IHS0_1247 ,IHS0_1247 -> IDT740  ,32.06,10.54,87827.36,1,,,,,,
P1ILV2627  ,1,0.42,2.94,0.6,IHS3_1247 ,IHS3_1247 -> IDT960  ,7.36,1.49,20200.73,1,,,,,,
P1ILV2628  ,3,0.42,56.43,18.55,IHS1_1247 ,IHS1_1247 -> IDT1485 ,141.08,46.37,386511,1,,,,,,
P1ILV2629  ,3,0.42,116.41,38.26,IHS3_1247 ,IHS3_1247 -> IDT226  ,291.02,95.65,797307.8,1,,,,,,
P1ILV2630  ,3,0.42,48.59,9.87,IHS2_1247 ,IHS2_1247 -> IDT898  ,121.49,24.67,360376.2,1,,,,,,
P1ILV2631  ,1,0.42,3.29,0.67,IHS3_1247 ,IHS3_1247 -> IDT960  ,8.23,1.67,22601.03,1,,,,,,
P1ILV2632  ,3,0.42,226.78,74.54,IHS2_1247 ,IHS2_1247 -> IDT1106 ,566.94,186.34,3724797,1,,,,,,
P1ILV2633  ,3,0.42,31.89,6.47,IHS2_1247 ,IHS2_1247 -> IDT785  ,79.72,16.19,285185,19,,,,,,
P1ILV2634  ,3,0.42,50.57,10.27,IHS1_1247 ,IHS1_1247 -> IDT1478 ,126.43,25.67,375056.1,1,,,,,,
P1IMV37    ,3,12.47,802.89,263.9,IHS1_1247 ,IHS1_1247 -> IDT1289 ,1003.61,329.87,6593750,1,,,,,,
P1ILV2635  ,3,0.42,28.14,9.25,IHS1_1247 ,IHS1_1247 -> IDT1289 ,70.34,23.12,462123.6,1,,,,,,
P1ILV2636  ,3,0.42,115.6,38,IHS0_1247 ,IHS0_1247 -> IDT740  ,289.01,94.99,1898804,1,,,,,,
P1ILV2637  ,3,0.42,34.71,7.05,IHS3_1247 ,IHS3_1247 -> IDT893  ,86.77,17.62,396054.8,1,,,,,,
P1ILV2638  ,1,0.42,5.12,1.04,IHS2_1247 ,IHS2_1247 -> IDT1528 ,12.8,2.6,35149.55,3,,,,,,
P1ILV2639  ,1,0.42,8.52,1.73,IHS1_1247 ,IHS1_1247 -> IDT1478 ,21.3,4.33,63187.21,1,,,,,,
P1ILV2640  ,1,0.42,16.34,5.37,IHS2_1247 ,IHS2_1247 -> IDT898  ,40.84,13.42,111895.9,1,,,,,,
P1ILV2641  ,1,0.42,10.2,3.35,IHS1_1247 ,IHS1_1247 -> IDT1210 ,25.49,8.38,69841.11,1,,,,,,
P1ILV2642  ,3,0.42,30.48,6.19,IHS4_1247 ,IHS4_1247 -> IDT275  ,76.2,15.47,272595.8,17,,,,,,
P1ILV2643  ,1,0.42,3.2,0.65,IHS0_1247 ,IHS0_1247 -> IDT620  ,7.99,1.62,21934.01,1,,,,,,
P1ILV2644  ,1,0.42,11.39,2.31,IHS3_1247 ,IHS3_1247 -> IDT893  ,28.49,5.78,84501.35,1,,,,,,
P1ILV2645  ,3,0.42,27.46,9.03,IHS3_1247 ,IHS3_1247 -> IDT1010 ,68.66,22.57,188112.6,1,,,,,,
P1ILV2646  ,3,0.42,34.53,7.01,IHS2_1247 ,IHS2_1247 -> IDT1528 ,86.33,17.53,256081.6,1,,,,,,
P1ILV2647  ,3,0.42,40.07,13.17,IHS1_1247 ,IHS1_1247 -> IDT1289 ,100.17,32.92,274440.8,1,,,,,,
P1ILV2648  ,3,0.42,72.21,14.66,IHS3_1247 ,IHS3_1247 -> IDT893  ,180.53,36.66,459637.4,1,,,,,,
P1ILV2649  ,3,0.42,33.55,6.81,IHS2_1247 ,IHS2_1247 -> IDT1528 ,83.86,17.03,248775.8,1,,,,,,
P1ILV2650  ,1,0.42,3.8,0.77,IHS3_1247 ,IHS3_1247 -> IDT1334 ,9.49,1.93,26050.52,2,,,,,,
P1ILV2651  ,3,0.42,40.56,13.33,IHS1_1247 ,IHS1_1247 -> IDT1289 ,101.39,33.33,666135.1,1,,,,,,
P1ILV2652  ,3,0.42,25.19,8.28,IHS0_1247 ,IHS0_1247 -> IDT740  ,62.96,20.7,172502.7,1,,,,,,
P1ILV2653  ,3,0.42,150.74,30.61,IHS3_1247 ,IHS3_1247 -> IDT893  ,376.85,76.52,2014517,1,,,,,,
P1ILV2654  ,3,0.42,92.6,30.44,IHS1_1247 ,IHS1_1247 -> IDT1485 ,231.5,76.09,1520978,1,,,,,,
P1ILV2655  ,1,0.42,6.08,1.23,IHS4_1247 ,IHS4_1247 -> IDT275  ,15.19,3.08,41696.89,3,,,,,,
P1ILV2656  ,1,0.42,14.8,4.86,IHS2_1247 ,IHS2_1247 -> IDT898  ,36.99,12.16,101339.9,1,,,,,,
P1ILV2657  ,1,0.42,4.18,1.37,IHS2_1247 ,IHS2_1247 -> IDT898  ,10.44,3.43,68605.03,1,,,,,,
P1ILV2658  ,1,0.42,15.02,4.94,IHS1_1247 ,IHS1_1247 -> IDT1478 ,37.54,12.34,102854.5,1,,,,,,
P1ILV2659  ,3,0.42,58.84,19.34,IHS4_1247 ,IHS4_1247 -> IDT275  ,147.11,48.35,403026,1,,,,,,
P1ILV2660  ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT898  ,10.35,3.4,5879.99,1,,,,,,
P1ILV2661  ,3,0.42,36.7,7.45,IHS3_1247 ,IHS3_1247 -> IDT893  ,91.75,18.63,418830.3,1,,,,,,
P1ILV2662  ,1,0.42,1.73,0.35,IHS2_1247 ,IHS2_1247 -> IDT1106 ,4.32,0.88,12824.22,1,,,,,,
P1IMV38    ,3,12.47,1330.47,270.16,IHS3_1247 ,IHS3_1247 -> IDT1010 ,1663.09,337.7,6983568,1,,,,,,
P1ILV2663  ,3,0.42,120.41,39.58,IHS3_1247 ,IHS3_1247 -> IDT1010 ,301.03,98.94,1977767,1,,,,,,
P1ILV2664  ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1478 ,10.35,3.4,25106.67,1,,,,,,
P1ILV2665  ,3,0.42,37.46,7.61,IHS4_1247 ,IHS4_1247 -> IDT1682 ,93.66,19.02,335072,28,,,,,,
P1ILV2666  ,3,0.42,30.4,6.17,IHS4_1247 ,IHS4_1247 -> IDT275  ,76.01,15.43,271932.6,17,,,,,,
P1ILV2667  ,1,0.42,6.06,1.23,IHS4_1247 ,IHS4_1247 -> IDT1592 ,15.15,3.08,54201.67,3,,,,,,
P1ILV2668  ,3,0.42,45.74,9.29,IHS3_1247 ,IHS3_1247 -> IDT226  ,114.34,23.22,339187,1,,,,,,
P1ILV2669  ,1,0.42,3.85,0.78,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.62,1.95,26408.96,2,,,,,,
P1ILV2670  ,3,0.42,49.01,9.95,IHS4_1247 ,IHS4_1247 -> IDT1682 ,122.51,24.88,363428.1,1,,,,,,
P1ILV2671  ,3,0.42,132,26.8,IHS4_1247 ,IHS4_1247 -> IDT1592 ,330,67.01,1449824,1,,,,,,
P1ILV2672  ,1,0.42,7.06,1.43,IHS4_1247 ,IHS4_1247 -> IDT275  ,17.65,3.58,48448.05,4,,,,,,
P1ILV2673  ,1,0.42,3.92,0.8,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.81,1.99,26926.18,2,,,,,,
P1ILV2674  ,3,0.42,46.49,9.44,IHS4_1247 ,IHS4_1247 -> IDT1682 ,116.23,23.6,302218.4,1,,,,,,
P1ILV2675  ,3,0.42,37.43,7.6,IHS4_1247 ,IHS4_1247 -> IDT1682 ,93.58,19,334790.4,28,,,,,,
P1ILV2676  ,1,0.42,8.57,1.74,IHS4_1247 ,IHS4_1247 -> IDT275  ,21.44,4.35,76684.08,4,,,,,,
P1ILV2677  ,1,0.42,15.89,3.23,IHS4_1247 ,IHS4_1247 -> IDT1687 ,39.72,8.06,117813.8,1,,,,,,
P1ILV2678  ,1,0.42,1.94,0.39,IHS4_1247 ,IHS4_1247 -> IDT1687 ,4.86,0.99,14292.74,1,,,,,,
P1ILV2679  ,1,0.42,3.62,0.74,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.06,1.84,24867.72,1,,,,,,
P1ILV2680  ,3,0.42,31.25,6.34,IHS4_1247 ,IHS4_1247 -> IDT1682 ,78.11,15.86,356564.5,1,,,,,,
P1ILV2309  ,1,0.42,3.7,0.75,IHS4_1247 ,IHS4_1247 -> IDT275  ,9.26,1.88,25413.93,1,,,,,,
P1ILV2682  ,1,0.42,2.91,0.59,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.29,1.48,26069,1,,,,,,
P1ILV2683  ,3,0.42,41.15,8.36,IHS4_1247 ,IHS4_1247 -> IDT1592 ,102.88,20.89,305187,1,,,,,,
P1ILV2684  ,1,0.42,3.46,0.7,IHS4_1247 ,IHS4_1247 -> IDT275  ,8.66,1.76,23774.48,1,,,,,,
P1ILV2685  ,3,0.42,32.23,6.55,IHS4_1247 ,IHS4_1247 -> IDT1592 ,80.58,16.36,288280.9,20,,,,,,
P1ILV2686  ,1,0.42,1.69,0.34,IHS4_1247 ,IHS4_1247 -> IDT1592 ,4.21,0.86,12839.56,1,,,,,,
P1ILV2687  ,1,0.42,3.11,0.63,IHS3_1247 ,IHS3_1247 -> IDT893  ,7.78,1.58,21350.27,1,,,,,,
P1ILV2688  ,1,0.42,4.57,0.93,IHS3_1247 ,IHS3_1247 -> IDT960  ,11.42,2.32,31354.51,2,,,,,,
P1ILV2689  ,3,0.42,41.66,8.46,IHS2_1247 ,IHS2_1247 -> IDT1528 ,104.15,21.15,308952,1,,,,,,
P1ILV2690  ,3,0.42,46.6,15.32,IHS1_1247 ,IHS1_1247 -> IDT1478 ,116.5,38.29,765385.8,1,,,,,,
P1ILV2691  ,3,0.42,20.72,6.81,IHS1_1247 ,IHS1_1247 -> IDT1478 ,51.81,17.03,141934,1,,,,,,
P1ILV2692  ,1,0.42,12.48,2.54,IHS3_1247 ,IHS3_1247 -> IDT893  ,31.21,6.34,94051.4,1,,,,,,
P1ILV2693  ,3,0.42,19.92,6.55,IHS3_1247 ,IHS3_1247 -> IDT960  ,49.79,16.37,327144.9,1,,,,,,
P1ILV2694  ,1,0.42,4.5,0.91,IHS4_1247 ,IHS4_1247 -> IDT275  ,11.25,2.28,30889.46,2,,,,,,
P1ILV2695  ,1,0.42,4.14,1.36,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.35,3.4,10478.35,1,,,,,,
P1ILV2696  ,1,0.42,4.09,0.83,IHS2_1247 ,IHS2_1247 -> IDT1528 ,10.23,2.08,28095.44,2,,,,,,
